time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
68,8,0.07352941176470588,0.55,7.6875,9.8875,7.6875,9.8875,27.09608063043147,0.07352941176470588,7.6875,9.8875,7.6875,9.8875,54.09690033048461,0.078125,7.6875,9.8875,7.6875,9.8875,32.46879152430674,0.018867924528301886,7.6875,9.8875,7.6875,9.8875,22.350829721007308,0.015625,7.6875,9.8875,7.6875,9.8875,7.765663118398841,0.015625
69,8,0.07246376811594203,0.55,7.609375,10.359375,7.609375,10.359375,25.166177716442782,0.07352941176470588,7.609375,10.359375,7.609375,10.359375,57.27924854508731,0.078125,7.609375,10.359375,7.609375,10.359375,31.544458618053937,0.028985507246376812,7.609375,10.359375,7.609375,10.359375,22.259046591925085,0.015625,7.609375,10.359375,7.609375,10.359375,7.543225877209057,0.015625
70,8,0.07142857142857142,0.55,7.53125,10.83125,7.53125,10.83125,24.728302303534267,0.07352941176470588,7.53125,10.83125,7.53125,10.83125,55.52378574616162,0.078125,7.53125,10.83125,7.53125,10.83125,30.51229036133629,0.028985507246376812,7.53125,10.83125,7.53125,10.83125,21.94876464528985,0.02857142857142857,7.53125,10.83125,7.53125,10.83125,7.194214190325459,0.015625
71,8,0.07042253521126761,0.55,7.453125,11.303125000000001,7.453125,11.303125000000001,22.2592569570982,0.07352941176470588,7.453125,11.303125000000001,7.453125,11.303125000000001,57.5587995825532,0.078125,7.453125,11.303125000000001,7.453125,11.303125000000001,33.95384082102013,0.028985507246376812,7.453125,11.303125000000001,7.453125,11.303125000000001,21.623097997633977,0.02857142857142857,7.453125,11.303125000000001,7.453125,11.303125000000001,7.585502919521974,0.015625
72,8,0.06944444444444445,0.55,7.375,11.775,7.375,11.775,22.06864212983215,0.07352941176470588,7.375,11.775,7.375,11.775,61.59578791535926,0.078125,7.375,11.775,7.375,11.775,32.742292606559985,0.041666666666666664,7.375,11.775,7.375,11.775,22.376792988502046,0.02857142857142857,7.375,11.775,7.375,11.775,7.771427735797038,0.027777777777777776
73,10,0.0821917808219178,0.55,10.0,10.0,10.0,10.0,22.003586781302364,0.07352941176470588,10.0,10.0,10.0,10.0,57.663982678339295,0.0821917808219178,7.296875,12.246875,10.0,10.0,31.57999920265238,0.041666666666666664,7.296875,12.246875,10.0,10.0,21.84711618877583,0.02857142857142857,7.296875,12.246875,7.296875,12.246875,7.492688591072315,0.027777777777777776
74,10,0.08108108108108109,0.55,9.917808219178083,10.467808219178082,9.917808219178083,10.467808219178082,24.832666327901443,0.07352941176470588,9.917808219178083,10.467808219178082,9.917808219178083,10.467808219178082,60.75583543820515,0.0821917808219178,9.917808219178083,10.467808219178082,9.917808219178083,10.467808219178082,31.183405420343888,0.041666666666666664,9.917808219178083,10.467808219178082,9.917808219178083,10.467808219178082,21.951677598550756,0.02857142857142857,9.917808219178083,10.467808219178082,9.917808219178083,10.467808219178082,7.659392695761979,0.027777777777777776
75,10,0.08,0.55,9.835616438356164,10.935616438356165,9.835616438356164,10.935616438356165,24.86459998069505,0.07352941176470588,9.835616438356164,10.935616438356165,9.835616438356164,10.935616438356165,62.469892481469586,0.0821917808219178,9.835616438356164,10.935616438356165,9.835616438356164,10.935616438356165,33.824362538884806,0.041666666666666664,9.835616438356164,10.935616438356165,9.835616438356164,10.935616438356165,21.59833321272353,0.02857142857142857,9.835616438356164,10.935616438356165,9.835616438356164,10.935616438356165,7.4952170763768535,0.027777777777777776
76,10,0.07894736842105263,0.55,9.753424657534246,11.403424657534247,9.753424657534246,11.403424657534247,23.89444734492895,0.07894736842105263,9.753424657534246,11.403424657534247,9.753424657534246,11.403424657534247,67.03043064195776,0.0821917808219178,9.753424657534246,11.403424657534247,9.753424657534246,11.403424657534247,32.82681843828329,0.041666666666666664,9.753424657534246,11.403424657534247,9.753424657534246,11.403424657534247,21.45396236583593,0.02857142857142857,9.753424657534246,11.403424657534247,9.753424657534246,11.403424657534247,7.739747872179074,0.027777777777777776
77,10,0.07792207792207792,0.55,9.67123287671233,11.871232876712329,9.67123287671233,11.871232876712329,22.127137784851385,0.07894736842105263,9.67123287671233,11.871232876712329,9.67123287671233,11.871232876712329,73.62637594165817,0.0821917808219178,9.67123287671233,11.871232876712329,9.67123287671233,11.871232876712329,32.37280773518615,0.041666666666666664,9.67123287671233,11.871232876712329,9.67123287671233,11.871232876712329,21.556673386295696,0.02857142857142857,9.67123287671233,11.871232876712329,9.67123287671233,11.871232876712329,7.716224990216601,0.03896103896103896
